tournament,startTime,match_id,esports_game_id,game_num,team_a_name,team_b_name,has_vods
lec_spring_2025,2025-05-11T15:00:00Z,113487475359325257,113487475359325259,2,SK Gaming,Team Vitality,1
lec_spring_2025,2025-05-11T15:00:00Z,113487475359325257,113487475359325260,3,SK Gaming,Team Vitality,0
lec_spring_2025,2025-05-11T17:00:00Z,113487475359325357,113487475359325358,1,G2 Esports,Karmine Corp,1
lec_spring_2025,2025-05-11T17:00:00Z,113487475359325357,113487475359325359,2,G2 Esports,Karmine Corp,1
lec_spring_2025,2025-05-11T17:00:00Z,113487475359325357,113487475359325360,3,G2 Esports,Karmine Corp,1
lec_spring_2025,2025-05-12T15:00:00Z,113487475359259657,113487475359259658,1,Team Heretics,GIANTX,1
lec_spring_2025,2025-05-12T15:00:00Z,113487475359259657,113487475359259659,2,Team Heretics,GIANTX,1
lec_spring_2025,2025-05-12T15:00:00Z,113487475359259657,113487475359259660,3,Team Heretics,GIANTX,0
lec_spring_2025,2025-05-12T17:00:00Z,113487475359325233,113487475359325234,1,Rogue,Movistar KOI,1
lec_spring_2025,2025-05-12T17:00:00Z,113487475359325233,113487475359325235,2,Rogue,Movistar KOI,1
lec_spring_2025,2025-05-12T17:00:00Z,113487475359325233,113487475359325236,3,Rogue,Movistar KOI,0
lec_spring_2025,2025-05-13T18:00:00Z,114499885041404289,114499885041404290,1,Team Heretics,Team Vitality,1
lec_spring_2025,2025-05-24T15:00:00Z,113487475359325367,113487475359325368,1,Fnatic,G2 Esports,1
